"","LOCALE","HSI","ADM_RATE_ALL","PCIP10","PCIP15","PCIP22","PCIP23","PCIP26","PCIP29","PCIP42","PCIP51","PCIP52","CIP05CERT1","CIP12CERT1","CIP15BACHL","CIP39BACHL","CIP50BACHL","UGDS_UNKN","NPT41_PRIV","NPT4_048_PRIV","NUM4_PUB","INEXPFTE","AVGFACSAL","PFTFAC","C150_4_POOLED","C150_4_WHITE","C150_4_BLACK","C150_4_AIAN","C150_4_2MOR","C150_4_UNKN","RET_FT4","CDR3","WDRAW_2YR_TRANS_YR2_RT","MD_INC_UNKN_ORIG_YR2_RT","NOPELL_ENRL_4YR_TRANS_YR2_RT","NOT1STGEN_UNKN_ORIG_YR2_RT","ENRL_ORIG_YR3_RT","HI_INC_COMP_ORIG_YR3_RT","NOT1STGEN_WDRAW_ORIG_YR3_RT","COMP_4YR_TRANS_YR4_RT","COMP_2YR_TRANS_YR4_RT","MD_INC_COMP_ORIG_YR4_RT","NOPELL_WDRAW_ORIG_YR4_RT","FEMALE_COMP_4YR_TRANS_YR6_RT","MALE_COMP_4YR_TRANS_YR6_RT","WDRAW_2YR_TRANS_YR8_RT","MD_INC_COMP_4YR_TRANS_YR8_RT","MD_INC_WDRAW_ORIG_YR8_RT","PELL_COMP_4YR_TRANS_YR8_RT","FIRSTGEN_WDRAW_2YR_TRANS_YR8_RT","NOTFIRSTGEN_RPY_1YR_RT","IND_RPY_3YR_RT","NOTFIRSTGEN_RPY_5YR_RT","IND_RPY_7YR_RT","INC_PCT_LO","INC_PCT_M2","APPL_SCH_PCT_GE2","DEP_INC_AVG","IND_DEBT_MDN","GRAD_DEBT_MDN10YR","DEP_INC_N","IND_RPY_7YR_N","LN_MEDIAN_HH_INC","COUNT_WNE_INDEP1_P10","GRAD_DEBT_MDN10YR_SUPP","C150_4_POOLED_SUPP","D150_4_ASIAN","D150_4_AIAN","GRADS","OMACHT6_PTFT","OMAWDP6_PTFT","OMACHT8_PTFT","RET_FT4_POOLED","RET_FT4_POOLED_SUPP","C100_4_POOLED","C100_4_POOLED_SUPP","C150_4_PELL","D150_4_LOANNOPELL","C150_4_NOLOANNOPELL","OMENRAP8_FTNFT_POOLED_SUPP","OMENRUP8_PTNFT_POOLED_SUPP","POOLYRSOM_NOTFIRSTTIME","PLUS_DEBT_INST_NOCOMP_MD","DBRR1_FED_GRCOMP_NUM","DBRR1_FED_GRCOMP_DEN","DBRR1_FED_GRCOMP_RT","DBRR4_PP_UGNOCOMP_RT","DBRR10_PP_UG_N","BBRR1_FED_UG_FBR","BBRR1_FED_UG_PAIDINFULL","BBRR2_FED_UGUNK_N","BBRR2_FED_UG_DFR_SUPP","OTHEREXPENSE_OFF","ENDOWEND","OMAWDP8_PELL_PARTTIME","OMAWDP8_PELL_FTFT_POOLED","OMENRUP8_PELL_FTFT_POOLED","OMENRYP8_PELL_FTNFT_POOLED","OMAWDP8_PELL_FTT_POOLED","OMENRUP_PELL_FTT_POOLED","OMENRUP_PELL_PT_POOLED","OMAWDP8_PELL_PTNFT_POOLED_SUPP","OMENRUP_PELL_FTT_POOLED_SUPP","BBRR3_FED_UGUNK_N","MD_EARN_WNE_INC2_P10","STUFACR","IRPS_NRA","IRPS_UNKN","BBRR4_FED_UGUNK_N","ADM_RATE_SUPP","OMAWDP8_NOPELL_FIRSTTIME","Ranking"
"333","13",0,0.1374350296144,0,0,0,0.063,0.1429,0,0.1387,0,0,"0","0","0","0","1",0.0045,4512,4885,210.8,24199,11268,0.9321,0.921,0.9359,0.9048,1,0.913,1,0.9313,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.743818144454466,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.1538461538,0.1672240803,0.756330841805634,102120.223994717,18139.987012987,151.338757388853,623.018867924528,34.3255813953488,11.1899995803833,44.3,151.338757388853,0.921,20,0,143.478260869565,0,0.335272941176471,0,0.9243,0.9243,0.8815,0.8815,0.8889,42,0.9277,0.0278,0.294733333333333,4,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,96.6666666666667,0.361052631578947,0.145263157894737,46.9333333333333,0.11885245901639,1923.83290488432,418543930,0.428943037974684,0.945,0.0092,0,0.945,0.0092,0.358239130434783,0.532033333333333,0.0092,58.5316455696203,69167,10,0.0481,0.0053,58.5696202531646,0.1374,0.9238,24
"334","31",0,0.09193686006825,0,0,0,0.059,0.1655,0,0.0317,0,0,"0","0","0","0","1",0.0031,2706,4257,210.8,36375,13417,0.878,0.9391,0.9527,0.875,1,0.8333,1,0.9632,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.08,0.866666666667,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.3012820513,0.1121794872,0.756330841805634,102120.223994717,18139.987012987,196.130788910247,623.018867924528,34.3255813953488,11.1499996185302,44.3,196.130788910247,0.9391,23,2,143.478260869565,0,0.335272941176471,0,0.9673,0.9673,0.8831,0.8831,0.9437,47,0.9429,0.0984311111111111,0.294733333333333,4,23236,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,86.6666666666667,0.361052631578947,0.145263157894737,46.9333333333333,0.13380281690141,1923.83290488432,2472818000,0.428943037974684,0.9496,0.0216,0.00231444444444444,0.9496,0.0216,0.358239130434783,0.532033333333333,0.0216,58.5316455696203,70228,9,0.0459,0.0872,58.5696202531646,0.0919,0.9486,9
"335","33",0,0.07613972764949,0,0,0,0.0359,0.1342,0,0.0832,0,0,"0","0","0","0","1",0.0361,1692,1895,210.8,22544,11925,0.936,0.8733,0.8879,0.8462,1,0.875,0.875,0.928,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.861111111111,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.1842900302,0.1208459215,0.756330841805634,102120.223994717,18139.987012987,203.096082332627,623.018867924528,34.3255813953488,11.2100000381469,44.3,203.096082332627,0.8733,30,2,143.478260869565,0,0.335272941176471,0,0.9363,0.9363,0.8271,0.8271,0.9,19,0.8783,0.09,0.294733333333333,2,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,97.6666666666667,0.361052631578947,0.145263157894737,46.9333333333333,0.14666666666667,850,1122451000,0.428943037974684,0.9444,0.0333,0,0.9444,0.0333,0.358239130434783,0.532033333333333,0.0333,58.5316455696203,78736,10,0.0751,0.2688,58.5696202531646,0.0761,0.8995,25
"336","41",0,0.77300613496932,0,0,0,0.0644,0.1317,0,0.1821,0,0,"0","0","0","0","1",0.0081,13947.7052631579,14325.0757894737,177,16266,8499,0.6789,0.718,0.7682,0.5926,0.5,0.75,0.4615,0.8241,0,0.042704626335,0.168461750898,0.100695222510593,0.081462974438,0.130718954248,0.541176470588,0.108333333333,0.084375,0.03125,0.619718309859,0.108571428571,0.100558659218,0.094488188976,0.04126984127,0.135135135135,0.109594675492444,0.137404580153,0.0590409121584,0.7914572864,0.49545289743,0.8961303462,0.6333333333,0.219600726,0.1343012704,0.7386569873,102500.49603,14734.3333333333,222.634949573794,504,30,11.3199996948242,44.3,222.634949573794,0.718,19,2,23,1,0,1,0.839,0.839,0.6245,0.6245,0.6462,78,0.7539,0.2143,0.1667,2,17797.3333333333,10814350.3617021,10339970.5957447,1.02234227386441,0.63491683816894,307.333333333333,0.361052631578947,0.145263157894737,43,0.15514333895447,1565,40034496,0,0.6709,0.0443,0,0.6709,0.0443,0,0.532033333333333,0.0443,66,60252,10,0.0569,0.0081,66,0.773,0.7412,82
"337","21",0,0.49898167006109,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0.0108,11984,17212,210.8,14750,6599,1,0.7642,0.8052,0.3333,0,0.75,0.75,0.7929,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.636363636364,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.198757764,0.1677018634,0.6708074534,116018.49655,18139.987012987,286.244935166307,145,34.3255813953488,11.119999885559,44.3,286.244935166307,0.7642,4,0,79,0,0.335272941176471,0,0.8,0.8,0.7293,0.7293,0.8182,41,0.7813,0.2286,0.294733333333333,2,18082,385797.666666667,378656,1.01956572458383,0.71499367180161,94.6666666666667,0.361052631578947,0.145263157894737,17,0.21468926553672,750,149227172,0.428943037974684,0.6667,0.0714,0,0.6667,0.0714,0.358239130434783,0.532033333333333,0.0714,28,52165,8,0.1373,0,28,0.499,0.6531,75
"338","21",0,0.10752688172043,0,0,0,0.0512,0,0.0871,0,0,0,"0","0","0","0","0",0.0106,13947.7052631579,14325.0757894737,210.8,44908,12920,0.9721,0.9046,0.9163,0.75,1,0.86,0.9286,0.9742,0.00958969072164949,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.743818144454466,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.207436415886458,0.14590386805567,0.756330841805634,102120.223994717,18139.987012987,235.029388055148,623.018867924528,34.3255813953488,11.16257728498,44.3,235.029388055148,0.9046,82,4,143.478260869565,0,0.335272941176471,0,0.9752,0.9752,0.8839,0.8839,0.799002268041237,110.332644628099,0.8957,0.0984311111111111,0.294733333333333,4,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,166.287197231834,0.361052631578947,0.145263157894737,46.9333333333333,0.156148917608864,1923.83290488432,341837755,0.428943037974684,0.810063917525773,0.0561061855670103,0.00231444444444444,0.809728865979381,0.0564443298969072,0.358239130434783,0.532033333333333,0.0564443298969072,58.5316455696203,66251.0652173913,8,0,0.012,58.5696202531646,0.1075,0.8961,3
"339","32",0,0.74706342991386,0,0,0,0.0617,0.1152,0,0.1235,0,0.1852,"0","0","0","0","1",0.0834,20047,22716,210.8,21208,8275,0.8629,0.7316,0.7376,0.7292,0.916666666666667,1,0.5,0.8269,0,0.035087719298,0.168461750898,0.117283950617,0.081462974438,0.0729962283011695,0.724137931034,0.1,0.076124567474,0.0299520537658571,0.761194029851,0.0843342752448696,0.158227848101,0.1,0.0468862349664348,0.133694167046056,0.109594675492444,0.151162790698,0.0590409121584,0.8320610687,0.49545289743,0.8554913295,0.57869048222,0.1714285714,0.1553571429,0.8035714286,110623.62956,18139.987012987,285.778461938628,548,34.3255813953488,11.2799997329711,44.3,285.778461938628,0.7316,14,0,143.478260869565,0,0.335272941176471,0,0.8327,0.8327,0.6879,0.6879,0.6848,178,0.6429,0.1263,0.294733333333333,2,24378,10814350.3617021,10339970.5957447,1.02234227386441,0.58022291416438,176,0.361052631578947,0.145263157894737,69,0.15524193548387,3416,267150417,0,0.7063,0.0794,0.0357,0.7063,0.0794,1,0.532033333333333,0.0794,100,65354,9,0,0,101,0.7471,0.7152,93
"340","13",0,0.0725914962325,0,0,0.0218,0.0614,0.1287,0,0.0594,0,0,"0","0","0","0","1",0.019,7895,9027,210.8,33145,14046,0.9414,0.9218,0.9403,0.9057,0.3333,0.92,1,0.9533,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.743818144454466,0.114931482363424,0.0718237027245205,0.0299520537658571,0.808823529412,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.3201133144,0.1444759207,0.756330841805634,81744.735294,18139.987012987,145.666867006854,340,34.3255813953488,11.2299995422363,44.3,145.666867006854,0.9218,73,3,143.478260869565,0,0.335272941176471,0,0.9652,0.9652,0.8584,0.8584,0.9333,46,0.9094,0.0488,0.294733333333333,2,50566.3333333333,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,48.6666666666667,0.361052631578947,0.145263157894737,46.9333333333333,0.18623481781377,1800,3321852777,0.428943037974684,0.9552,0.0135,0,0.9552,0.0135,0.358239130434783,0.532033333333333,0.0135,58.5316455696203,79186,7,0.0513,0.0403,58.5696202531646,0.0726,0.9635,2
"341","12",0,0.36355884025014,0,0,0,0.0713,0.0753,0,0.1612,0,0.037,"0","0","0","0","1",0.0294,17648,14440,210.8,23415,11756,0.9119,0.9182,0.9151,0.8372,1,1,0.8857,0.9475,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.022271714922,0.867132867133,0.114931482363424,0.031602708804,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.8697749196,0.49545289743,0.9295774648,0.57869048222,0.1480611046,0.1092831962,0.756330841805634,102120.223994717,18139.987012987,286.244935166307,623.018867924528,34.3255813953488,11.2600002288818,44.3,286.244935166307,0.9182,31,0,143.478260869565,0,0.335272941176471,0,0.9535,0.9535,0.8936,0.8936,0.916,202,0.912,0.0635,0.294733333333333,4,37814.3333333333,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,253,0.361052631578947,0.145263157894737,43,0.17987152034261,900,992626923,0.428943037974684,0.8876,0.0683,0,0.8876,0.0683,0.358239130434783,0.532033333333333,0.0683,45,97437,10,0.0406,0.0906,45,0.3636,0.939,27
"342","21",0,0.39762975071516,0,0,0,0.0451,0.1421,0,0.1057,0,0,"0","0","0","0","1",0.011,17822,19327,210.8,24187,10721,0.8924,0.837,0.8315,0.7778,1,0.8636,1,0.903,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.05604719764,0.745222929936,0.114931482363424,0.07476635514,0.0299520537658571,0.822784810127,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.094827586207,0.109594675492444,0.080568720379,0.0590409121584,0.7757009346,0.6593406593,0.8248772504,0.7432432432,0.2355848435,0.1614497529,0.8006589786,90079.681736,21385.3333333333,242.79931500662,553,74,11.2100000381469,32,242.79931500662,0.837,64,0,199,0,0.5,0,0.9059,0.9059,0.7982,0.7982,0.7857,112,0.8492,0.0387,0.294733333333333,2,23964.6666666667,10814350.3617021,10339970.5957447,1.02234227386441,1.06204124103018,184,0.361052631578947,0.145263157894737,44,0.20170454545455,1000,1002548528,0.5,0.8912,0.0311,0,0.8918,0.0309,0.1,0.532033333333333,0.0309,50,56381,9,0.0804,0.1563,50,0.3976,0.8347,34
"343","13",0,0.22864217911679,0,0,0,0.0537,0.1292,0,0.0587,0,0,"0","0","0","0","1",0.0163,14214,14119,210.8,25345,12547,0.8232,0.8971,0.8835,0.8571,0.5,0.7941,0.8889,0.9083,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.044496487119,0.860465116279,0.114931482363424,0.029268292683,0.0299520537658571,0.888888888889,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.7820855615,0.5135135135,0.8124174373,0.6,0.2631578947,0.1412066752,0.7394094994,93724.38646,16655.3333333333,186.059207858099,709,125,11.1499996185302,44.3,186.059207858099,0.8971,62,0,350,0,0.335272941176471,0,0.9285,0.9285,0.8385,0.8385,0.864,151,0.8995,0.0611,0.294733333333333,2,22366.6666666667,11976766,11463128.3333333,1.04505580810764,1.10802777259598,243.333333333333,0.361052631578947,0.145263157894737,25,0.19770114942529,2226,2467994699,1,0.8846,0.0192,0,0.8846,0.0192,0.0833,0.532033333333333,0.0192,29,67192,8,0.103,0.0212,29,0.2286,0.8762,16
"344","21",0,0.73435135506947,0,0,0,0.0176,0.0933,0,0.0792,0.0581,0.2975,"0","0","0","1","1",0.0268,18779,19886,210.8,14004,10018,0.6063,0.8169,0.8048,0.88,1,0.7059,1,0.8885,0,0.029469548134,0.168461750898,0.100695222510593,0.109022556391,0.042047531993,0.709273182957,0.06204379562,0.061475409836,0.0299520537658571,0.788990825688,0.049230769231,0.091216216216,0.12,0.0468862349664348,0.133694167046056,0.109594675492444,0.088495575221,0.0590409121584,0.8233082707,0.49545289743,0.8895859473,0.57869048222,0.1201201201,0.1171171171,0.8348348348,126101.43469,18139.987012987,265.041606635469,980,11,11.2600002288818,44.3,265.041606635469,0.8169,13,0,43,0,0,0,0.8915,0.8915,0.7758,0.7758,0.7282,261,0.8202,0.1358,0.294733333333333,2,21766.3333333333,10814350.3617021,10339970.5957447,1.02234227386441,0.41748151494878,317.666666666667,0.31,0.14,103,0.15881809787627,1345,295106757,0.428943037974684,0.7668,0.0593,0,0.7668,0.0593,0.358239130434783,0.532033333333333,0.0593,138,66251.0652173913,12,0.0368,0.1043,139,0.7344,0.8333,86
"345","21",0,0.13567306559886,0,0,0,0.0409,0.1314,0,0.0568,0,0,"0","0","0","0","1",0.0025,10197,9185,210.8,36022,13190,0.7995,0.9112,0.905,0.8919,1,0.8864,0.8,0.9502,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.87074829932,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.2690839695,0.1660305344,0.756330841805634,89384.678715,6348,106.016642654187,498,18,11.2299995422363,44.3,106.016642654187,0.9112,141,0,143.478260869565,0,0.335272941176471,0,0.9586,0.9586,0.8301,0.8301,0.9211,86,0.8974,0.0417,0.294733333333333,2,35000,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,85,0.361052631578947,0.145263157894737,46.9333333333333,0.14148681055156,1000,2846865000,1,0.9163,0.014,0,0.9163,0.014,0,0.532033333333333,0.014,58.5316455696203,83998,7,0.0274,0.0183,58.5696202531646,0.1357,0.9429,4
"346","21",0,0.7948399900769,0,0,0,0.0649,0.1636,0,0.0961,0.0312,0.1299,"0","0","0","0","1",0.0363,25906,25359,210.8,15289,8916,0.7316,0.7672,0.8109,0.7917,0,0.9,0.8182,0.8065,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.781990521327,0.050251256281,0.099667774086,0.0299520537658571,0.753623188406,0.059880239521,0.128712871287,0.123711340206,0.0468862349664348,0.133694167046056,0.109594675492444,0.099378881988,0.0590409121584,0.8154205607,0.49545289743,0.84700622360339,0.57869048222,0.1836734694,0.1397174254,0.7582417582,102120.223994717,18139.987012987,275.643270900888,623.018867924528,10,11.2200002670288,44.3,275.643270900888,0.7672,27,0,143.478260869565,0,0.335272941176471,0,0.8251,0.8251,0.709,0.709,0.7634,174,0.8084,0.0714,0.294733333333333,4,16333.3333333333,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,160.666666666667,0.361052631578947,0.145263157894737,47,0.16194968553459,1060,241464278,0.428943037974684,0.7778,0.0819,0,0.7778,0.0819,0.358239130434783,0.532033333333333,0.0819,56,67076,11,0.0216,0.0647,56,0.7948,0.7722,75
"347","31",0,0.08498139808106,0,0,0,0.0643,0.0877,0,0.0643,0,0,"0","0","0","0","1",0.0444,4561,3012,210.8,49883,14484,0.855,0.9447,0.9554,0.8372,1,0.9615,1,0.9721,0,0.0455377443321,0.140845070423,0.100695222510593,0.081462974438,0.074509803922,0.81981981982,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.8254716981,0.49545289743,0.84700622360339,0.57869048222,0.2696629213,0.1370786517,0.756330841805634,102120.223994717,18139.987012987,135.287837691009,623.018867924528,34.3255813953488,11.1700000762939,44.3,135.287837691009,0.9447,61,0,53,0,0.335272941176471,0,0.9697,0.9697,0.8658,0.8658,0.9052,47,0.9614,0.0984311111111111,0.294733333333333,4,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,63.6666666666667,0.361052631578947,0.145263157894737,46.9333333333333,0.16112531969309,1923.83290488432,3341413367,0.428943037974684,0.963,0.0053,0.00231444444444444,0.963,0.0053,0.358239130434783,0.532033333333333,0.0053,58.5316455696203,71392,6,0.039,0,58.5696202531646,0.085,0.9625,1
"348","32",0,0.2058336095459,0,0,0,0.0975,0.1038,0,0.0314,0,0.1226,"0","0","0","0","1",1,13947.7052631579,14325.0757894737,210.8,35795,8037,1,0.8719,0.83346753507014,0.768435270541082,0.718054961832061,0.792081855670103,0.8681,0.9571,0.00958969072164949,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.743818144454466,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.207436415886458,0.14590386805567,0.756330841805634,102120.223994717,18139.987012987,235.029388055148,623.018867924528,34.3255813953488,11.16257728498,44.3,235.029388055148,0.8719,0,0,105,1,0,1,0.9479,0.9479,0.7658,0.7658,0.799002268041237,110.332644628099,0.8681,0.0517,0.294733333333333,2,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,166.287197231834,0.361052631578947,0.145263157894737,46.9333333333333,0.156148917608864,2000,924423912,0.428943037974684,0.810063917525773,0.0561061855670103,0.00231444444444444,0.809728865979381,0.0564443298969072,0.358239130434783,0.532033333333333,0.0564443298969072,58.5316455696203,66251.0652173913,8,0,1,58.5696202531646,0.2058,0.874,39
"349","13",0,0.80454192546583,0,0,0,0.027,0.0754,0,0.1024,0.0697,0.1821,"0","0","0","0","1",0.0142,14835,14444,210.8,12345,8527,0.6773,0.8047,0.8385,0.5,0.718054961832061,0.6471,1,0.8921,0,0.050089445438,0.168461750898,0.076470588235,0.081462974438,0.07249070632,0.733746130031,0.037735849057,0.055970149254,0.0299520537658571,0.69465648855,0.040579710145,0.078549848943,0.080357142857,0.04897314376,0.149732620321,0.176470588235,0.133802816901,0.072413793103,0.7756788666,0.49545289743,0.859030837,0.57869048222,0.1355093966,0.15628091,0.8140454995,112334.113,28046.6666666667,284.124602313223,1000,15,11.1499996185302,19,284.124602313223,0.8047,14,0,143.478260869565,10,0,10,0.8803,0.8803,0.7309,0.7309,0.7124,221,0.8613,0.0783,0.294733333333333,2,19399.3333333333,10814350.3617021,10339970.5957447,1.02234227386441,0.48199768776112,212.666666666667,0.333333333333333,0.16,101,0.12287194670614,2400,282642000,0,0.6675,0.2964,0,0.6549,0.3098,0.7692,0.532033333333333,0.3098,146,54562,11,0.0078,0,146,0.8045,0.799,100
"350","13",0,0.79254457050243,0,0,0,0.0561,0.1994,0,0.0966,0,0.1246,"0","0","0","0","1",0.0243,17208,16378,210.8,17341,8605,0.7862,0.7803,0.8426,0.7826,1,0.8182,0.375,0.8639,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.045045045045,0.663793103448,0.100917431193,0.06511627907,0.0299520537658571,0.740740740741,0.0843342752448696,0.065789473684,0.147887323944,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.8161559889,0.49545289743,0.84700622360339,0.57869048222,0.1975903614,0.1662650602,0.8385542169,101147.54208,18139.987012987,276.459599049325,404,34.3255813953488,11.1700000762939,44.3,276.459599049325,0.7803,28,0,143.478260869565,0,0.335272941176471,0,0.8562,0.8562,0.7014,0.7014,0.7778,80,0.8,0.075,0.294733333333333,2,21191.6666666667,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,67.6666666666667,0.361052631578947,0.145263157894737,34,0.17171717171717,2446,261730830,0.428943037974684,0.8258,0.0225,0,0.8258,0.0225,0.358239130434783,0.532033333333333,0.0225,40,62127,10,0.0439,0.0263,40,0.7925,0.828,70
"351","32",0,0.16625888384014,0,0,0,0.0269,0.1201,0,0.0807,0,0,"0","0","0","0","1",0.0254,11645,10135,210.8,35503,13285,0.7993,0.9102,0.9164,0.871,1,0.9524,0.75,0.955,0,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.888888888889,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.2014742015,0.144963145,0.756330841805634,102120.223994717,18139.987012987,177.577876445764,623.018867924528,34.3255813953488,11.1099996566772,44.3,177.577876445764,0.9102,48,0,143.478260869565,0,0.335272941176471,0,0.9523,0.9523,0.8743,0.8743,0.8696,69,0.9163,0.0984311111111111,0.294733333333333,4,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,88,0.361052631578947,0.145263157894737,46.9333333333333,0.17270194986072,1923.83290488432,1093697498,0.428943037974684,0.8859,0.0336,0,0.8859,0.0336,0.358239130434783,0.532033333333333,0.0336,58.5316455696203,76348,8,0.0042,0,58.5696202531646,0.1663,0.9528,9
"352","31",0,0.7389579476329,0,0,0,0.0425,0.0968,0,0.0968,0.0425,0.0968,"0","0","0","0","1",0.0082,13796,14845,210.8,17836,7865,0.9231,0.7717,0.802,0.5652,1,0.68,0.8,0.8603,0,0.023109243697,0.168461750898,0.096525096525,0.081462974438,0.051339285714,0.713114754098,0.076595744681,0.06976744186,0.0299520537658571,0.741496598639,0.04214559387,0.079245283019,0.11013215859,0.039316239316,0.126829268293,0.109594675492444,0.112359550562,0.04593639576,0.8300653595,0.49545289743,0.8596087457,0.57869048222,0.1801385681,0.1720554273,0.6928406467,93301.779621,22707,283.848959042322,844,34.3255813953488,11.1400003433227,44.3,283.848959042322,0.7717,28,1,143.478260869565,0,0.335272941176471,0,0.848,0.848,0.7361,0.7361,0.7755,142,0.7222,0,0.294733333333333,2,12578,10814350.3617021,10339970.5957447,1.02234227386441,0.47892369038149,174.666666666667,0.32,0.146666666666667,88,0.13733905579399,1180,291244740,0.428943037974684,0.8611,0.0463,0,0.8611,0.0463,0.358239130434783,0.532033333333333,0.0463,115,65754,11,0,0.0216,115,0.739,0.7588,67
